line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
110012,T024424,P0181,,4.0,741.64
110013,T024424,P0113,PR028,4.0,204.28
110014,T024424,P0042,,5.0,263.6
110015,T024425,P0013,,4.0,
110016,T024425,P0040,,1.0,73.95
110017,T024425,P0053,PR019,5.0,195.15
110018,T024425,P0047,PR003,1.0,17.99
110019,T024425,P0047,PR026,-4.0,-71.96
110020,T024425,P0176,PR007,,645.2
110021,T024426,P0125,PR015,5.0,133.9
110022,T024426,P0079,PR025,5.0,242.2
110023,T024426,,,1.0,28.53
110024,,P0155,,2.0,193.74
110025,T024427,P0143,PR009,5.0,16.1
110026,T024428,P0113,,3.0,153.21
110027,T024428,P0082,PR003,2.0,23.66
110028,T024428,P0056,PR010,3.0,41.01
110029,T024428,P0077,PR008,1.0,57.66
110030,T024428,P0162,,2.0,168.06
110031,T024429,P0145,PR014,-3.0,-56.04
110032,T024429,P0058,PR019,5.0,110.7
110033,T024429,P0012,PR022,4.0,
110034,T024429,P0106,,4.0,168.56
110035,T024429,P0035,PR029,4.0,188.16
110036,T024429,P0127,,4.0,85.2
110037,T024430,P0050,,2.0,17.08
110038,T024430,P0037,,2.0,202.42
110039,T024431,P0002,PR004,3.0,359.79
110040,T024431,P0042,PR024,3.0,158.16
110041,T024431,P0143,,2.0,6.44
110042,T024431,P0126,PR015,4.0,113.36
110043,T024432,P0004,PR021,4.0,765.84
110044,T024432,P0164,PR013,5.0,450.3
110045,T024432,P0008,,4.0,104.84
110046,T024432,P0036,PR021,2.0,283.94
110047,T024433,P0170,PR015,3.0,213.81
110048,T024433,P0193,PR026,5.0,107.9
110049,T024433,P0110,PR002,4.0,42.2
110050,T024434,P0175,,2.0,65.6
110051,T024434,P0123,,2.0,67.86
110052,T024435,P0179,PR021,3.0,443.67
110053,T024435,P0056,PR003,5.0,68.35
110054,T024435,P0152,PR003,3.0,83.04
110055,T024435,P0071,,4.0,151.48
110056,T024435,P0074,PR026,3.0,101.13
110057,T024435,P0101,PR012,5.0,242.45
110058,T024435,P0011,PR013,4.0,
110059,T024436,P0106,PR009,1.0,42.14
110060,T024436,P0174,PR002,5.0,768.35
110061,T024436,P0193,PR027,1.0,21.58
110062,T024437,P0173,PR025,3.0,325.77
110063,T024437,P0048,,1.0,83.35
110064,T024437,P0049,PR005,1.0,40.02
110065,T024437,P0089,PR003,4.0,92.88
110066,T024437,P0065,PR023,1.0,76.96
110067,T024437,P0044,PR007,1.0,35.82
110068,T024438,P0151,,-1.0,-23.7
110069,T024438,P0122,PR027,3.0,90.27
110070,T024438,P0068,PR002,3.0,206.4
110071,T024438,P0160,PR004,5.0,151.8
110072,T024439,P0045,,5.0,246.0
110073,T024439,P0098,,1.0,22.1
110074,T024439,P0097,PR004,4.0,125.04
110075,T024439,P0070,PR003,2.0,35.92
110076,T024439,P0120,PR001,2.0,58.16
110077,T024439,P0066,PR010,5.0,160.45
110078,T024439,P0162,PR005,2.0,168.06
110079,T024440,P0068,PR023,2.0,137.6
110080,T024440,P0137,,2.0,19.02
110081,T024440,P0054,,2.0,97.02
110082,T024440,P0092,PR023,2.0,100.78
110083,T024440,P0012,PR005,5.0,938.25
110084,T024440,P0013,,5.0,
110085,T024440,P0159,,3.0,192.06
110086,T024440,P0148,,1.0,13.82
110087,T024441,P0052,PR004,4.0,395.76
110088,T024442,P0081,PR028,4.0,177.72
110089,T024442,P0094,,4.0,141.08
110090,T024442,P0171,PR017,1.0,25.3
110091,T024442,P0161,,5.0,184.5
110092,T024442,P0013,,4.0,
110093,T024442,P0037,PR012,,202.42
110094,T024442,P0121,PR016,,96.8
110095,T024443,P0175,PR024,5.0,164.0
110096,T024443,P0105,,4.0,138.0
110097,T024443,P0140,PR009,2.0,33.94
110098,T024443,P0111,,2.0,32.84
110099,T024443,P0186,PR022,1.0,222.04
110100,T024443,P0059,PR020,3.0,
110101,T024444,P0119,PR020,5.0,102.85
110102,T024444,P0112,PR016,4.0,137.28
110103,T024444,P0170,PR025,4.0,285.08
110104,T024444,P0196,,5.0,1460.3
110105,T024444,P0069,PR007,2.0,79.96
110106,T024444,P0190,PR022,1.0,23.58
110107,T024445,P0034,PR010,5.0,571.58
110108,T024445,P0033,PR018,5.0,101.85
110109,T024445,P0060,PR009,3.0,35.82
110110,T024446,P0169,PR027,4.0,174.72
110111,T024446,P0025,PR003,1.0,131.36
110112,T024446,P0056,PR019,1.0,13.67
110113,T024446,P0085,PR014,5.0,153.3
110114,T024446,P0079,PR002,4.0,193.76
110115,,P0066,PR030,-5.0,-160.45
110116,T024446,P0106,,4.0,168.56
110117,T024446,P0088,PR004,3.0,21.42
110118,T024447,P0119,PR001,5.0,102.85
110119,T024447,P0120,PR012,1.0,29.08
110120,T024448,P0071,PR005,2.0,75.74
110121,T024448,P0175,PR015,2.0,65.6
110122,T024449,P0020,PR007,2.0,64.56
110123,T024449,P0006,PR030,5.0,773.6
110124,T024449,P0032,PR017,1.0,14.31
110125,T024449,P0020,PR016,4.0,129.12
110126,T024449,P0116,PR017,1.0,21.79
110127,T024449,P0074,PR027,3.0,101.13
110128,T024450,P0003,PR007,3.0,105.87
110129,T024450,P0081,PR014,,133.29
110130,T024450,P0178,PR028,1.0,216.96
110131,T024450,P0182,PR012,1.0,166.95
110132,T024450,,,4.0,402.64
110133,T024451,,PR025,4.0,112.44
110134,T024451,P0070,PR011,5.0,89.8
110135,T024451,P0102,,4.0,221.48
110136,T024452,P0069,PR007,5.0,199.9
110137,T024453,P0188,PR001,3.0,641.7
110138,T024453,P0089,PR007,1.0,23.22
110139,T024453,P0180,PR029,5.0,970.55
110140,T024453,P0162,PR003,2.0,168.06
110141,T024453,P0074,PR021,4.0,134.84
110142,T024453,P0006,,5.0,773.6
110143,T024453,P0114,PR022,1.0,54.38
110144,T024453,P0090,PR021,3.0,39.39
110145,T024454,P0120,PR024,1.0,29.08
110146,T024454,P0171,PR026,5.0,126.5
110147,T024454,P0058,,5.0,110.7
110148,T024455,P0143,PR012,3.0,9.66
110149,T024455,P0141,PR026,3.0,54.93
110150,T024455,P0101,PR009,1.0,
110151,T024456,P0158,PR004,4.0,360.32
110152,T024456,P0079,PR023,-2.0,-96.88
110153,T024456,P0152,,3.0,83.04
110154,T024456,,PR009,2.0,81.28
110155,T024457,P0025,,,394.08
110156,T024457,P0029,PR021,2.0,258.48
110157,T024457,P0192,PR004,2.0,434.6
110158,T024457,P0014,PR011,2.0,33.58
110159,T024457,P0006,PR026,4.0,618.88
110160,T024458,P0085,PR010,1.0,30.66
110161,T024458,P0163,,5.0,312.2
110162,T024458,P0162,PR019,3.0,252.09
110163,T024458,P0116,,5.0,108.95
110164,T024458,P0102,,3.0,166.11
110165,T024458,P0155,PR001,5.0,484.35
110166,T024458,P0183,,1.0,281.62
110167,T024459,P0028,PR021,1.0,100.66
110168,T024459,P0013,,3.0,
110169,T024459,P0043,PR019,5.0,205.5
110170,T024459,P0036,PR016,1.0,141.97
110171,T024459,P0162,PR028,5.0,
110172,T024459,P0011,,1.0,
110173,T024460,P0034,,-4.0,-381.4
110174,T024460,P0024,PR020,2.0,225.7
110175,T024460,P0043,PR006,2.0,82.2
110176,T024460,P0044,PR024,5.0,179.1
110177,T024460,P0187,,3.0,869.64
110178,T024461,P0005,,5.0,887.8
110179,T024461,P0017,PR024,4.0,145.36
110180,T024461,P0058,PR004,5.0,110.7
110181,T024461,P0186,PR026,4.0,888.16
110182,T024462,P0095,,3.0,
110183,T024462,P0173,,1.0,108.59
110184,T024463,P0141,,2.0,36.62
110185,T024463,P0105,PR013,5.0,172.5
110186,T024463,P0001,PR007,-3.0,-564.84
110187,T024464,P0154,PR016,3.0,243.81
110188,T024464,P0060,,3.0,35.82
110189,T024464,P0078,PR021,3.0,74.97
110190,T024464,P0088,PR004,4.0,28.56
110191,T024464,P0170,PR018,1.0,71.27
110192,T024464,P0160,PR019,3.0,91.08
110193,T024464,P0105,PR021,1.0,34.5
110194,T024464,P0133,PR004,4.0,159.44
110195,T024465,P0182,,4.0,667.8
110196,T024465,P0060,,3.0,35.82
110197,T024465,P0101,,1.0,48.49
110198,T024466,P0060,PR018,4.0,47.76
110199,T024466,P0017,,4.0,145.36
110200,T024466,P0124,PR004,5.0,111.95
110201,T024466,P0051,PR006,4.0,160.8
110202,T024466,P0041,,1.0,36.58
110203,T024466,P0025,PR014,2.0,262.72
110204,T024466,P0090,PR004,0.0,0.0
110205,T024466,P0184,,4.0,212.96
110206,T024467,P0111,PR008,1.0,16.42
110207,T024467,P0034,PR026,1.0,95.35
110208,T024468,P0063,PR020,2.0,152.98
110209,T024468,P0133,PR009,2.0,79.72
110210,T024468,P0135,PR030,1.0,28.53
110211,T024468,P0153,PR017,2.0,49.54
110212,T024468,P0089,PR003,3.0,69.66
110213,T024468,P0054,PR019,-1.0,-55.85
110214,,P0035,PR020,,235.2
110215,T024469,P0191,PR002,0.0,0.0
110216,T024470,P0186,PR016,2.0,444.08
110217,T024470,P0102,,5.0,276.85
110218,T024470,P0112,PR010,4.0,137.28
110219,T024470,P0114,PR011,4.0,217.52
110220,T024470,P0071,,1.0,37.87
110221,T024470,P0085,,2.0,61.32
110222,T024470,P0003,PR025,4.0,141.16
110223,T024471,P0172,PR022,3.0,109.38
110224,T024472,P0117,,4.0,70.56
110225,T024472,P0180,PR027,1.0,194.11
110226,T024472,P0138,PR015,4.0,18.52
110227,T024472,P0027,PR006,3.0,420.12
110228,T024472,P0147,,5.0,48.5
110229,T024472,P0155,PR011,-3.0,-290.61
110230,T024473,P0150,,5.0,100.15
110231,T024473,P0032,PR014,5.0,59.9
110232,T024473,P0051,PR010,4.0,160.8
110233,T024473,P0139,,5.0,102.75
110234,T024473,P0053,PR008,3.0,117.09
110235,T024473,P0027,,4.0,560.16
110236,T024473,P0189,PR029,1.0,116.68
110237,T024474,P0059,PR019,1.0,61.64
110238,T024474,,PR016,5.0,150.25
110239,T024474,P0167,PR009,1.0,33.28
110240,T024474,P0081,PR015,4.0,177.72
110241,T024475,P0167,PR021,4.0,133.12
110242,T024475,P0162,PR017,3.0,252.09
110243,T024475,P0158,PR001,1.0,90.08
110244,T024475,P0170,PR026,2.0,142.54
110245,T024475,P0112,PR028,4.0,137.28
110246,T024475,P0098,,5.0,110.5
110247,T024476,P0066,PR022,-2.0,-64.18
110248,,P0187,PR002,-1.0,-289.88
110249,T024476,P0088,PR019,,7.24
110250,T024476,P0168,PR030,5.0,410.4
110251,T024477,P0122,,1.0,30.09
110252,T024477,P0073,PR021,-1.0,-18.34
110253,T024477,P0143,,2.0,6.44
110254,T024478,P0168,PR020,3.0,246.24
110255,T024478,P0068,PR023,2.0,137.6
110256,T024478,P0104,PR030,3.0,72.63
110257,T024478,P0194,PR028,2.0,272.92
110258,T024479,P0073,PR011,2.0,36.68
110259,T024480,P0128,PR014,2.0,68.64
110260,T024480,P0074,PR005,1.0,33.71
110261,T024480,P0094,PR012,4.0,141.08
110262,T024480,P0130,PR006,5.0,61.7
110263,T024481,P0048,PR005,2.0,166.7
110264,T024481,P0183,PR029,2.0,563.24
110265,T024481,P0058,PR007,2.0,44.28
110266,T024481,P0137,PR007,1.0,9.51
110267,T024482,P0006,,2.0,309.44
110268,T024482,P0005,PR010,2.0,355.12
110269,T024482,P0105,,5.0,172.5
110270,T024482,P0010,,4.0,461.24
110271,T024482,P0117,,-1.0,-17.64
110272,T024482,P0156,PR022,5.0,55.15
110273,T024482,P0165,PR020,4.0,257.8
110274,T024482,P0193,,5.0,107.9
110275,T024483,P0010,PR019,-5.0,-576.55
110276,T024484,P0161,PR017,4.0,147.6
110277,T024485,P0188,PR008,1.0,213.9
110278,T024485,P0146,PR014,5.0,29.7
110279,T024485,P0038,,4.0,221.04
110280,T024485,P0167,PR008,2.0,66.56
110281,T024485,P0072,PR024,2.0,16.84
110282,T024485,P0147,PR016,5.0,48.5
110283,T024485,P0173,PR009,0.0,0.0
110284,T024486,P0048,PR018,5.0,416.75
110285,T024486,P0071,PR025,4.0,151.48
110286,T024486,P0027,,1.0,140.04
110287,T024486,P0047,,4.0,71.96
110288,T024486,P0102,PR011,2.0,110.74
110289,T024486,P0149,PR003,4.0,53.32
110290,T024486,P0086,PR013,4.0,106.52
110291,T024486,P0046,PR026,1.0,97.9
110292,T024487,P0096,PR005,1.0,15.6
110293,T024487,P0170,PR021,3.0,213.81
110294,T024487,P0143,PR008,5.0,16.1
110295,T024488,P0156,PR028,-2.0,-22.06
110296,T024488,P0173,PR009,1.0,108.59
110297,T024488,P0060,PR014,5.0,59.7
110298,T024488,P0196,,3.0,876.18
110299,T024488,P0142,,5.0,103.5
110300,T024489,P0038,,5.0,276.3
110301,T024489,P0108,,3.0,131.25
110302,T024489,P0091,PR027,4.0,125.24
110303,T024489,P0178,,2.0,433.92
110304,T024489,P0135,PR027,1.0,28.53
110305,T024489,P0149,PR004,3.0,39.99
110306,T024489,P0101,PR018,2.0,96.98
110307,T024489,P0105,PR024,3.0,103.5
110308,T024490,P0124,PR011,2.0,44.78
110309,T024490,P0032,PR020,,35.6
110310,T024490,P0118,,2.0,44.18
110311,T024490,P0157,PR015,-2.0,-101.24
110312,T024490,P0038,PR006,1.0,55.26
110313,T024490,P0195,PR020,3.0,865.47
110314,T024491,,PR006,3.0,90.15
110315,T024491,P0183,,4.0,1126.48
110316,T024491,,PR023,4.0,87.16
110317,T024492,P0076,PR002,3.0,230.61
110318,T024492,P0167,PR003,3.0,99.84
110319,T024492,P0135,,1.0,28.53
110320,T024492,P0191,PR029,5.0,1139.4
110321,T024492,P0150,PR005,3.0,60.09
110322,T024492,P0039,PR020,4.0,584.96
110323,T024492,P0184,PR004,5.0,266.2
110324,T024492,P0039,,4.0,584.96
110325,T024493,P0019,PR008,3.0,386.61
110326,T024493,P0091,PR010,2.0,62.62
110327,T024493,P0005,PR029,5.0,1016.04
110328,T024493,P0177,PR016,4.0,858.6
110329,T024493,P0112,PR028,2.0,68.64
110330,T024493,P0180,PR009,2.0,388.22
110331,T024494,,PR025,1.0,21.58
110332,T024494,,PR018,4.0,171.84
110333,T024494,P0080,PR007,3.0,142.8
110334,T024494,P0069,,1.0,39.98
110335,T024494,P0056,PR010,3.0,41.01
110336,T024494,P0130,,4.0,49.36
110337,T024495,P0073,PR021,1.0,
110338,T024495,P0002,PR029,4.0,479.72
110339,T024495,P0129,PR007,2.0,60.1
110340,T024495,,,5.0,89.95
110341,T024496,P0064,PR001,1.0,30.35
110342,T024496,P0196,PR027,2.0,584.12
110343,T024496,P0174,,4.0,614.68
110344,T024496,P0145,PR022,3.0,56.04
110345,T024496,P0112,PR030,2.0,68.64
110346,T024496,P0151,PR006,1.0,23.7
110347,T024496,P0028,PR030,1.0,100.66
110348,T024497,P0132,,2.0,68.8
110349,T024497,P0043,,,164.4
110350,T024497,P0070,PR011,2.0,35.92
110351,T024497,P0140,PR026,3.0,50.91
110352,T024497,P0192,PR028,3.0,651.9
110353,T024497,P0181,PR025,5.0,927.05
110354,T024497,P0163,PR008,2.0,124.88
110355,T024497,P0050,,2.0,17.08
110356,T024498,P0052,,5.0,494.7
110357,T024498,P0113,PR018,5.0,255.35
110358,T024498,P0086,PR029,,106.52
110359,T024498,P0185,PR008,5.0,
110360,T024498,P0162,PR006,3.0,252.09
110361,T024498,P0172,,1.0,36.46
110362,T024498,P0194,,3.0,409.38
110363,T024499,P0171,PR028,1.0,25.3
110364,T024499,P0058,PR005,5.0,110.7
110365,T024499,P0111,PR021,4.0,65.68
110366,T024500,P0007,PR026,1.0,28.11
110367,T024500,P0057,,5.0,266.0
110368,T024500,P0148,,1.0,13.82
110369,T024500,P0149,PR020,1.0,13.33
110370,T024500,P0159,,5.0,320.1
110371,T024500,P0127,PR005,2.0,42.6
110372,T024500,P0196,PR020,5.0,
110373,T024501,P0140,PR015,4.0,67.88
110374,T024501,P0170,PR030,1.0,71.27
110375,T024501,P0071,PR007,1.0,37.87
110376,T024501,P0155,PR021,,96.87
110377,T024501,P0031,,4.0,294.08
110378,T024502,P0151,PR005,5.0,118.5
110379,T024502,P0019,PR003,1.0,128.87
110380,T024502,,PR024,3.0,246.24
110381,T024502,P0124,,2.0,44.78
110382,T024502,P0113,PR015,4.0,204.28
110383,T024503,P0166,PR010,4.0,341.32
110384,T024503,P0153,PR015,5.0,123.85
110385,T024503,P0020,PR027,5.0,161.4
110386,T024503,P0191,PR001,4.0,911.52
110387,T024503,,PR003,3.0,21.42
110388,T024504,P0061,,4.0,297.28
110389,T024505,P0124,PR026,5.0,111.95
110390,T024505,P0019,PR009,3.0,386.61
110391,T024505,P0181,PR020,3.0,556.23
110392,T024505,P0101,,5.0,242.45
110393,T024505,P0058,,4.0,88.56
110394,T024506,P0028,PR018,-5.0,-503.3
110395,T024506,P0167,,2.0,66.56
110396,T024506,P0091,PR001,4.0,125.24
110397,T024506,P0039,,1.0,146.24
110398,T024507,P0129,PR023,2.0,60.1
110399,T024507,P0039,PR024,2.0,292.48
110400,T024507,P0122,PR026,1.0,30.09
110401,T024507,P0049,,5.0,200.1
110402,T024507,P0073,,3.0,54.25
110403,T024508,P0001,PR020,2.0,376.56
110404,T024508,P0160,,4.0,121.44
110405,T024508,P0142,PR014,1.0,20.7
110406,T024508,P0171,PR017,4.0,101.2
110407,T024508,P0165,PR016,3.0,193.35
110408,T024508,P0129,PR016,4.0,120.2
110409,T024508,P0104,PR020,3.0,72.63
110410,T024508,P0083,PR007,5.0,72.1
110411,T024509,P0190,PR023,5.0,117.9
110412,T024510,P0001,,2.0,376.56
110413,T024510,P0070,PR012,1.0,17.96
110414,T024510,P0165,PR016,2.0,128.9
110415,T024510,P0055,PR027,4.0,250.08
110416,T024510,P0017,PR001,3.0,109.02
110417,T024510,P0004,PR006,0.0,0.0
110418,T024510,P0007,PR015,1.0,28.11
110419,T024510,P0151,PR003,1.0,23.7
110420,T024511,P0138,PR021,1.0,4.63
110421,T024511,P0141,PR004,1.0,18.31
110422,T024512,P0153,PR021,2.0,49.54
110423,T024512,P0114,PR017,3.0,163.14
110424,T024512,P0064,PR027,4.0,121.4
110425,T024512,P0022,PR004,1.0,32.28
110426,T024512,P0053,PR018,1.0,39.03
110427,T024512,P0060,PR003,4.0,47.76
110428,T024512,P0134,PR016,1.0,23.26
110429,T024512,P0137,PR017,3.0,28.53
110430,T024513,P0030,PR013,1.0,21.99
110431,T024514,P0155,PR008,4.0,387.48
110432,T024514,P0014,PR018,5.0,98.85
110433,T024514,P0010,,1.0,115.31
110434,T024514,P0026,PR013,,346.77
110435,T024514,P0104,PR010,3.0,72.63
110436,T024514,P0010,PR006,3.0,345.93
110437,T024514,P0069,PR029,5.0,199.9
110438,T024515,P0150,PR010,3.0,60.09
110439,T024515,P0006,PR023,1.0,154.72
110440,T024515,P0171,PR008,4.0,101.2
110441,T024515,P0022,PR015,1.0,32.28
110442,T024515,P0006,PR020,4.0,618.88
110443,T024516,P0192,PR017,0.0,0.0
110444,T024516,P0011,PR020,5.0,
110445,T024516,P0033,PR018,3.0,61.11
110446,T024516,P0064,PR007,2.0,60.7
110447,T024516,P0066,,1.0,32.09
110448,T024516,P0113,PR026,3.0,128.98
110449,T024516,P0019,PR027,-2.0,-257.74
110450,T024517,P0176,,5.0,806.5
110451,T024517,P0144,PR017,3.0,36.15
110452,T024518,P0010,PR015,3.0,345.93
110453,T024518,P0031,PR027,3.0,220.56
110454,T024519,P0005,PR018,4.0,710.24
110455,T024520,P0092,PR016,1.0,42.96
110456,T024520,P0160,,4.0,121.44
110457,T024520,P0071,PR005,5.0,189.35
110458,T024520,P0114,PR008,1.0,54.38
110459,T024521,P0103,PR010,5.0,83.9
110460,T024521,P0172,PR007,4.0,145.84
110461,T024521,,PR025,1.0,97.9
110462,T024521,P0013,PR007,3.0,
110463,T024521,P0030,,4.0,87.96
110464,T024521,P0147,,5.0,48.5
110465,T024522,P0162,PR008,1.0,84.03
110466,T024522,P0044,PR006,3.0,107.46
110467,T024522,P0103,,,80.25
110468,T024522,P0073,PR016,3.0,55.02
110469,T024522,P0129,PR024,1.0,30.05
110470,T024523,P0014,PR022,1.0,16.79
110471,T024523,P0192,PR019,4.0,869.2
110472,T024523,P0144,PR022,4.0,48.2
110473,T024523,P0046,PR012,5.0,489.5
110474,T024524,P0169,PR009,4.0,175.83
110475,T024524,P0172,,2.0,72.92
110476,T024524,P0040,PR023,-3.0,-221.85
110477,T024524,P0177,,2.0,
110478,T024524,P0114,,5.0,
110479,T024524,P0166,,4.0,341.32
110480,T024524,P0114,PR005,2.0,108.76
110481,T024524,P0004,,1.0,191.46
110482,T024525,P0019,PR026,4.0,515.48
110483,T024525,P0076,PR009,5.0,384.35
110484,T024525,P0105,PR014,5.0,172.5
110485,T024525,P0121,PR012,4.0,77.44
110486,T024525,P0141,PR020,3.0,54.93
110487,T024525,P0067,PR026,3.0,105.36
110488,T024525,P0076,,5.0,384.35
110489,T024526,P0091,PR016,5.0,156.55
110490,T024526,P0194,,1.0,136.46
110491,T024526,P0122,PR005,2.0,60.18
110492,T024526,P0177,PR026,2.0,429.3
110493,T024526,P0102,PR016,5.0,276.85
110494,T024526,P0031,PR017,3.0,258.27
110495,T024526,,PR030,4.0,282.72
110496,T024526,P0009,PR023,3.0,137.31
110497,T024527,P0004,PR025,2.0,382.92
110498,T024527,P0078,PR027,3.0,74.97
110499,T024527,P0003,PR009,5.0,176.45
110500,T024527,P0023,,4.0,75.96
110501,,P0050,,5.0,42.7
110502,T024528,P0014,PR019,5.0,83.95
110503,T024528,P0096,,-2.0,-31.2
110504,T024528,P0156,PR025,2.0,22.06
110505,T024528,P0161,PR006,,36.9
110506,T024529,P0147,,1.0,9.7
110507,T024529,P0109,PR002,4.0,150.6
110508,T024529,P0026,PR018,4.0,462.36
110509,T024529,P0006,,2.0,309.44
110510,T024529,P0114,,-4.0,-217.52
110511,T024530,P0026,PR017,2.0,231.18
110512,T024530,P0008,PR003,4.0,104.84
110513,T024530,P0026,PR021,2.0,231.18
110514,T024530,P0140,,3.0,50.91
110515,T024530,P0045,PR021,3.0,147.6
110516,T024530,P0010,PR014,3.0,345.93
110517,T024530,P0186,PR012,4.0,888.16
110518,T024530,P0086,PR002,5.0,133.15
110519,T024531,P0038,PR030,2.0,110.52
110520,T024531,P0124,PR021,1.0,22.39
110521,T024532,P0062,PR015,1.0,70.68
110522,T024532,P0196,,1.0,
110523,T024532,P0192,PR005,-1.0,-217.3
110524,T024532,P0035,PR024,2.0,94.08
110525,T024533,P0151,PR001,3.0,71.1
110526,T024533,P0133,PR008,2.0,79.72
110527,T024533,P0178,PR015,1.0,216.96
110528,T024533,P0104,PR015,4.0,96.84
110529,T024533,P0193,PR021,4.0,86.32
110530,T024533,,PR021,5.0,106.5
110531,T024534,P0001,,2.0,376.56
110532,T024534,P0080,PR024,1.0,47.6
110533,T024534,P0145,,2.0,37.36
110534,,P0175,PR008,5.0,164.0
110535,T024534,P0184,,1.0,53.24
110536,T024534,,PR015,3.0,102.96
110537,T024535,,,3.0,147.6
110538,T024536,P0182,PR003,4.0,667.8
110539,T024536,P0051,PR022,1.0,40.2
110540,T024536,P0039,PR008,1.0,146.24
110541,T024537,P0123,PR014,4.0,135.72
110542,T024538,P0059,PR012,3.0,184.92
110543,T024538,P0131,PR017,0.0,0.0
110544,T024539,P0161,PR026,3.0,110.7
110545,T024539,P0154,PR028,1.0,81.27
110546,T024539,P0013,,2.0,
110547,T024539,P0147,,4.0,38.8
110548,,P0140,PR021,1.0,16.97
110549,T024540,P0007,PR012,4.0,112.44
110550,T024540,P0143,PR011,4.0,12.88
110551,T024541,P0119,,3.0,61.71
110552,T024542,P0076,PR004,5.0,384.35
110553,T024542,P0166,PR025,5.0,426.65
110554,T024542,P0052,,2.0,197.88
110555,T024542,P0193,,4.0,86.32
110556,T024542,P0080,PR009,3.0,142.8
110557,T024542,P0140,PR023,1.0,16.97
110558,T024542,P0103,PR019,2.0,32.1
110559,T024542,P0136,PR001,1.0,9.69
110560,T024543,P0038,PR014,4.0,221.04
110561,T024543,P0096,PR018,4.0,62.4
110562,T024543,P0093,,2.0,92.2
110563,T024543,P0135,PR010,1.0,28.53
110564,T024543,P0008,PR018,3.0,78.63
110565,T024543,P0087,,1.0,15.71
110566,T024543,P0143,PR002,5.0,16.1
110567,T024543,P0016,PR014,3.0,529.05
110568,T024544,P0062,PR003,2.0,141.36
110569,T024544,P0136,PR019,5.0,48.45
110570,T024545,P0112,PR012,4.0,137.28
110571,T024545,P0132,PR012,2.0,68.8
110572,T024545,P0129,,4.0,120.2
110573,T024545,P0164,PR013,2.0,180.12
110574,T024545,P0173,PR012,5.0,542.95
110575,T024545,P0003,PR006,-1.0,-35.29
110576,T024546,P0019,,3.0,386.61
110577,T024546,,PR023,3.0,74.31
110578,T024546,P0092,PR024,5.0,214.8
110579,T024546,P0165,PR022,,64.45
110580,T024547,P0135,PR009,-2.0,-57.06
110581,T024547,,,4.0,328.32
110582,T024547,P0185,PR030,3.0,338.85
110583,T024547,P0158,PR030,5.0,450.4
110584,T024548,P0138,PR006,4.0,18.52
110585,T024549,P0096,PR012,1.0,15.6
110586,T024549,P0147,PR025,4.0,38.8
110587,T024549,P0113,PR014,3.0,153.21
110588,T024549,P0044,PR015,4.0,143.28
110589,T024549,P0049,PR013,3.0,120.06
110590,T024549,P0134,PR008,2.0,46.52
110591,T024550,P0111,,3.0,49.26
110592,T024550,P0126,,5.0,141.7
110593,T024550,P0091,PR014,1.0,31.31
110594,T024550,P0091,PR026,2.0,62.62
110595,T024550,P0017,,-3.0,-109.02
110596,T024550,P0192,,3.0,651.9
110597,T024550,P0188,PR021,1.0,213.9
110598,T024551,P0167,PR002,5.0,166.4
110599,T024551,P0120,PR004,3.0,87.24
110600,T024551,P0172,PR007,4.0,145.84
110601,T024551,P0090,PR030,1.0,13.13
110602,T024552,P0011,PR023,1.0,
110603,T024553,P0097,,5.0,156.3
110604,,P0013,,3.0,
110605,T024554,P0060,PR020,3.0,35.82
110606,T024554,P0043,,1.0,41.1
110607,T024554,P0126,PR015,2.0,56.68
110608,T024554,P0190,PR020,1.0,23.58
110609,T024555,P0181,PR002,3.0,556.23
110610,T024555,,PR022,3.0,338.55
110611,T024555,P0154,PR028,2.0,162.54
110612,T024555,P0184,PR015,5.0,266.2
110613,T024555,P0190,PR019,2.0,47.16
110614,T024556,P0136,PR004,2.0,19.38
110615,T024556,P0190,PR006,5.0,117.9
110616,T024556,P0031,,2.0,147.04
110617,T024556,P0112,PR003,5.0,171.6
110618,T024556,P0100,,1.0,2785.0
110619,T024556,P0121,,1.0,19.36
110620,T024556,P0049,PR028,3.0,120.06
110621,T024556,P0005,PR007,2.0,355.12
110622,T024557,P0004,,4.0,765.84
110623,T024557,P0163,PR001,1.0,62.44
110624,T024557,,,4.0,307.48
110625,T024557,P0082,,3.0,35.49
110626,T024557,P0151,PR003,4.0,94.8
110627,T024558,P0137,PR001,4.0,38.04
110628,T024558,P0170,PR027,2.0,142.54
110629,T024559,P0066,PR013,3.0,96.27
110630,T024559,P0169,PR030,5.0,218.4
110631,T024560,P0057,,1.0,53.2
110632,T024560,P0157,,2.0,101.24
110633,T024560,P0174,,3.0,461.01
110634,T024560,P0007,PR019,5.0,140.55
110635,T024560,P0023,PR017,2.0,37.98
110636,T024560,P0184,,4.0,212.96
110637,T024560,P0020,PR002,1.0,32.28
110638,T024560,P0061,PR005,2.0,148.64
110639,T024561,P0118,PR003,4.0,88.36
110640,T024561,P0173,PR006,3.0,325.77
110641,T024561,P0034,,4.0,381.4
110642,T024561,P0045,PR002,4.0,196.8
110643,T024561,P0109,PR027,5.0,188.25
